#TYPE Selected.System.String
"CreationTime","LastAccessTime","LastWriteTime","Attributes","Owner","FullName","Sign","MD5"
"2020-10-08 23:42:12","2020-10-08 23:42:12","2020-10-08 23:42:12","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\Default\Documents\My Videos",,
"2021-05-10 14:48:47","2021-06-04 08:57:11","2021-05-10 14:48:47","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Application Data",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Cookies",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Local Settings",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\My Documents",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\NetHood",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\PrintHood",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Recent",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\SendTo",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Start Menu",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Templates",,
"2021-05-10 14:48:47","2021-06-04 08:58:28","2021-05-18 17:43:03","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\NTUSER.DAT",,"96DA1FFD45538F96CA0EE00D4E0363C6"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\ntuser.dat.LOG1",,"D186EDC03BF5E37BA2E232BFEAE3CD32"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\ntuser.dat.LOG2",,"810CACD02CED6B40F38CC4D79F27E60F"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 17:08:34","","BUILTIN\Administrators","C:\Users\huyabc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf",,"654397CAFB18E0504627BB447DCBBFB6"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","NT AUTHORITY\SYSTEM","C:\Users\huyabc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms",,"75F32C68D1D169C0C8F3F9F90BDFFF51"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","NT AUTHORITY\SYSTEM","C:\Users\huyabc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms",,"59071590099D21DD439896592338BF95"
"2021-05-10 14:48:47","2021-06-03 12:25:31","2021-05-10 14:48:47","","BUILTIN\Administrators","C:\Users\huyabc\ntuser.ini",,"6FC234AD3752E1267B34FB12BCD6718B"
"2021-05-10 14:48:52","2021-06-03 10:53:19","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\3D Objects\desktop.ini",,"42DD3B4CD1411DACAE138DEF128485D4"
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\AppData\Local\Application Data",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\AppData\Local\History",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\AppData\Local\Temporary Internet Files",,
"2021-05-10 17:08:33","2021-06-03 10:53:19","2021-05-18 17:43:01","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\IconCache.db",,"E0F58D5508314D2219AE26E23FE18A30"
"2021-05-10 14:48:52","2021-06-04 08:57:09","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Feeds Cache",,
"2021-05-10 14:48:47","2021-06-04 08:57:10","2019-12-07 16:14:54","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows Sidebar",,
"2021-05-10 14:48:49","2021-06-03 10:53:19","2021-05-10 14:48:49","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Credentials\DFBE70A7E5CC19A398EBF1B96859CE5D",,"FFADEE23F7B2515204035B10C8F314AA"
"2021-05-10 14:51:36","2021-06-04 08:57:10","2021-05-10 14:51:36","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\AppCache",,
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\IECompatCache",,
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\IECompatUaCache",,
"2021-05-10 14:48:47","2021-06-04 08:57:10","2021-05-18 09:23:12","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCache",,
"2021-05-10 14:48:47","2021-06-04 08:57:10","2021-05-12 17:08:44","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCookies",,
"2021-05-10 14:49:42","2021-06-04 08:57:10","2021-05-10 14:49:42","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\SettingSync",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\AppData\Local\Microsoft\Windows\Temporary Internet Files",,
"2021-05-10 14:48:48","2021-06-04 08:57:10","2021-05-13 18:24:55","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\WebCache",,
"2021-05-10 14:48:47","2021-06-04 08:58:28","2021-05-18 17:43:03","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\UsrClass.dat",,"2D9A11146E6A52906C7D366022EB0C9E"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1",,"FF65B9C687D5998189D06618A4E7EFAF"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2",,"404235FFE3F3E10D144221C123CCEE15"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 17:08:34","","BUILTIN\Administrators","C:\Users\huyabc\AppData\Local\Microsoft\Windows\UsrClass.dat{afcd5d14-b14d-11eb-a874-000c2981562c}.TM.blf",,"D941732019E25FA0B5739FE4F279E898"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","NT AUTHORITY\SYSTEM","C:\Users\huyabc\AppData\Local\Microsoft\Windows\UsrClass.dat{afcd5d14-b14d-11eb-a874-000c2981562c}.TMContainer00000000000000000001.regtrans-ms",,"2895B1D51EA4D565DFEE042007C96150"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2021-05-10 14:48:47","","NT AUTHORITY\SYSTEM","C:\Users\huyabc\AppData\Local\Microsoft\Windows\UsrClass.dat{afcd5d14-b14d-11eb-a874-000c2981562c}.TMContainer00000000000000000002.regtrans-ms",,"59071590099D21DD439896592338BF95"
"2021-05-10 14:48:48","2021-06-03 10:53:19","2021-05-10 14:48:48","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\WebCacheLock.dat",,
"2021-05-10 14:51:36","2021-06-04 08:57:10","2021-05-10 14:51:36","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\AppCache\33A28IFD",,
"2021-05-10 14:51:36","2021-06-03 10:53:19","2021-05-10 14:51:36","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\AppCache\container.dat",,
"2021-05-10 14:51:36","2021-06-03 10:53:19","2021-05-10 14:51:36","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\AppCache\33A28IFD\container.dat",,
"2021-05-10 14:48:48","2021-06-03 10:53:19","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\Application Shortcuts\desktop.ini",,"8F91870452433A5555C9D453F714698C"
"2021-05-10 14:49:42","2021-06-04 08:57:10","2021-05-10 14:49:42","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\Burn\Burn",,
"2021-05-10 14:49:42","2021-06-03 10:53:19","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\Burn\Burn\desktop.ini",,"E0FD7E6B4853592AC9AC73DF9D83783F"
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-18 09:14:19","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\History\History.IE5",,
"2021-05-18 09:14:19","2021-06-04 08:57:10","2021-05-18 09:14:19","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012021051020210517",,
"2021-05-18 09:14:19","2021-06-04 08:57:10","2021-05-18 09:14:19","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012021051820210519",,
"2021-05-10 14:48:52","2021-06-03 10:53:19","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\History\History.IE5\container.dat",,
"2021-05-18 09:14:19","2021-06-03 10:53:19","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012021051020210517\container.dat",,
"2021-05-18 09:14:19","2021-06-03 10:53:19","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012021051820210519\container.dat",,
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\IECompatCache\Low",,
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\IECompatUaCache\Low",,
"2021-05-10 14:48:51","2021-05-10 14:48:51","2021-05-10 14:48:51","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCache\Content.IE5",,
"2021-05-10 14:50:07","2021-06-04 08:57:10","2021-05-10 14:50:07","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCookies\ESE",,
"2021-05-12 17:08:44","2021-06-03 10:53:19","2021-05-12 17:08:44","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCookies\container.dat",,
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCookies\DNTException\Low",,
"2021-05-10 14:50:07","2021-06-03 10:53:19","2021-05-10 14:50:07","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCookies\ESE\container.dat",,
"2021-05-10 14:48:52","2021-06-04 08:57:10","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\INetCookies\PrivacIE\Low",,
"2021-05-10 14:48:48","2021-06-03 10:53:19","2021-05-12 09:41:10","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp",,
"2021-05-10 14:48:47","2021-06-03 10:53:19","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\WinX\Group1\desktop.ini",,"22F192FB4C42DF0A72A2FA00F41CE01A"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\WinX\Group2\desktop.ini",,"E7DC96F8AE6D279D7B3DE9BAF1F4A0BE"
"2021-05-10 14:48:47","2021-06-03 10:53:19","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Microsoft\Windows\WinX\Group3\desktop.ini",,"2B0C0EEC15142B600F38CE1BB2507AFB"
"2021-05-10 15:05:10","2021-06-04 08:57:10","2021-05-10 15:05:10","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:10","2021-06-04 08:57:10","2021-05-10 15:05:10","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:10","2021-06-04 08:57:10","2021-05-10 15:05:10","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:11","2021-06-04 08:57:10","2021-05-10 15:05:11","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:48:55","2021-06-04 08:57:10","2021-05-10 14:48:55","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.549981C3F5F10_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 14:48:55","2021-06-04 08:57:10","2021-05-10 14:48:55","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.549981C3F5F10_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 14:48:55","2021-06-04 08:57:10","2021-05-10 14:48:55","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.549981C3F5F10_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 14:49:42","2021-06-03 10:53:19","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.549981C3F5F10_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"19DB2182E2034D77B998DDC98A8AA746"
"2021-05-10 14:49:42","2021-06-03 10:53:19","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.549981C3F5F10_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2021-05-10 14:48:50","2021-06-04 08:57:10","2021-05-10 14:48:50","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 14:48:50","2021-06-04 08:57:10","2021-05-10 14:48:50","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 14:48:50","2021-06-04 08:57:10","2021-05-10 14:48:50","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:49:09","2021-06-03 10:53:19","2021-05-10 14:49:09","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"A0AC2755FB61D6E18E1E7679E1AF0AC0"
"2021-05-10 14:49:09","2021-06-03 10:53:19","2021-05-10 14:49:09","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat.LOG2",,
"2021-05-10 15:05:12","2021-06-04 08:57:10","2021-05-10 15:05:12","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:12","2021-06-04 08:57:10","2021-05-10 15:05:12","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:12","2021-06-04 08:57:10","2021-05-10 15:05:12","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 15:05:09","2021-06-04 08:57:10","2021-05-10 15:05:09","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:09","2021-06-04 08:57:10","2021-05-10 15:05:09","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:09","2021-06-04 08:57:10","2021-05-10 15:05:09","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:38","2021-06-04 08:57:10","2021-05-10 15:05:38","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:38","2021-06-04 08:57:10","2021-05-10 15:05:38","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:38","2021-06-04 08:57:10","2021-05-10 15:05:38","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:38","2021-06-03 10:53:19","2021-05-10 15:05:38","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"09B3955A32C127B85754CB6CB2CA652A"
"2021-05-10 15:05:38","2021-06-03 10:53:19","2021-05-10 15:05:38","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2021-05-10 14:48:49","2021-06-04 08:57:10","2021-05-10 14:48:49","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BioEnrollment_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 14:48:49","2021-06-04 08:57:10","2021-05-10 14:48:49","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BioEnrollment_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 14:48:49","2021-06-04 08:57:10","2021-05-10 14:48:49","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BioEnrollment_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:49:42","2021-06-03 10:53:19","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BioEnrollment_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"8CB87CDBB4936522882CED738287B84E"
"2021-05-10 14:49:42","2021-06-03 10:53:19","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.BioEnrollment_cw5n1h2txyewy\Settings\settings.dat.LOG2",,
"2021-05-10 15:05:09","2021-06-04 08:57:10","2021-05-10 15:05:09","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.CredDialogHost_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:09","2021-06-04 08:57:10","2021-05-10 15:05:09","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.CredDialogHost_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:09","2021-06-04 08:57:10","2021-05-10 15:05:09","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.CredDialogHost_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:49:01","2021-06-04 08:57:10","2021-05-10 14:49:01","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 14:49:01","2021-06-04 08:57:10","2021-05-10 14:49:01","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 14:49:01","2021-06-04 08:57:10","2021-05-10 14:49:01","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 14:49:42","2021-06-03 10:53:19","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"C05851FE3BA1A5E7C2EE0C36627BB2EC"
"2021-05-10 14:49:42","2021-06-03 10:53:20","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2021-05-10 15:05:10","2021-06-04 08:57:10","2021-05-10 15:05:10","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ECApp_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:10","2021-06-04 08:57:10","2021-05-10 15:05:10","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ECApp_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:10","2021-06-04 08:57:10","2021-05-10 15:05:10","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ECApp_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:37","2021-06-04 08:57:10","2021-05-10 15:05:37","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.GetHelp_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:37","2021-06-04 08:57:10","2021-05-10 15:05:37","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.GetHelp_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:37","2021-06-04 08:57:10","2021-05-10 15:05:37","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.GetHelp_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:37","2021-06-04 08:57:10","2021-05-10 15:05:37","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.Getstarted_8wekyb3d8bbwe\AC\INetCache",,
